File path,Title,Alternative Title 1,Alternative Title 2,Alternative Title 3,Related Resource 1,Related Resource 2,Related Resource 3,Related Resource 4,Related Resource 5,Publication/Origination Info 1,Place 1 Name,Place 1 Source,Local Identifier 1,Language 1,Type,Form/Genre 6 Source,Form/Genre 6 Heading,Form/Genre 5 Source,Form/Genre 5 Heading,Form/Genre 4 Source,Form/Genre 4 Heading,Form/Genre 3 Source,Form/Genre 3 Heading,Form/Genre 2 Source,Form/Genre 2 Heading,Form/Genre 1 Source,Form/Genre 1 Heading,Extent,Description 1 Note,Description 1 Type,Description 2 Note,Description 2 Type,Date 1,Date 1 Type,Date 1 Single,Date 1 Inclusive Start,Date 1 Inclusive End,Copyright Status,Copyright Statement,Contributor 1 Name,Contributor 1 Name Type,Contributor 1 Role,Contributor 2 Name,Contributor 2 Name Type,Contributor 2 Role,Access Restrictions
/asset-library/UCLA/eastasian/kabuki/ucla_bib1987273_no086,日吉丸稚桜 [Hiyoshimaru wakagi no sakura],,,,日吉丸稚桜 [Hiyoshimaru wakagi no sakura],花洛清水夜開帳 [Miyako Kiyomizu yogaichō],,,,大坂 : 本清（本屋玉置清七） [Osaka : Honsei (Hon'ya Tamaki Seishichi) ],大西芝居 [Ōnishi Shibai] (Theater),,PN2924.5 K3 K33 no.86,Japanese,text,aat,stencil printing,aat,playbills,aat,woodcuts,local,合羽摺 [kappazuri],local,役割番付 [yakuwari banzuke],local,絵尽 [ezukushi],4 leaves (4-chō) on double leaves (pouch binding/fukurotoji : illustrations ; 202 x 140 mm,天保７年３月の大西芝居における「日吉丸稚桜」、「花洛清水夜開帳」の絵尽及び役割番付；主な役者：３代目嵐徳三郎、２代目市川男女蔵、初代市川市十郎、姉川仲蔵、２代目尾上多見蔵；表表紙に座元嵐吉太郎の家紋あり。,scopecontent,"Playbill for ""Hiyoshimaru wakagi no sakura"" and ""Miyako Kiyomizu yogaichō"" performed at the Ōnishi Theater in Osaka from the third month of Tenpō 7 (April, 1836); main actors: Tokusaburō Arashi III, Omezō Ichikawa II, Ichijūrō Ichikawa I, Nakazō Anegawa and Tamizō Onoe II; on front cover: producer Kichitarō Arashi's crest.",scopecontent,"天保7年3月 [April, 1836]",created,1836-04,,,publicdomain,Material in the public domain. No restrictions on use.,"嵐吉太郎 [Arashi, Kichitarō], Producer",persname,Producer/Zamoto,,,,public
/asset-library/UCLA/eastasian/kabuki/ucla_bib1987273_no079,日本第一和布苅神事 [Nippon daiichi mekari no jinji],,,,日本第一和布苅神事 [Nippon daiichi mekari no jinji],姿競粧写 [Minaroute yoso'oi kokonobake],,,,大坂 : 玉置（本屋玉置清七） [Osaka : Tamaki (Hon'ya Tamaki Seishichi) ],大西芝居 [Ōnishi Shibai] (Theater),,PN2924.5 K3 K33 no.79,Japanese,text,aat,stencil printing,aat,playbills,aat,woodcuts,local,合羽摺 [kappazuri],local,役割番付 [yakuwari banzuke],local,絵尽 [ezukushi],4 leaves (4-chō) on double leaves (pouch binding/fukurotoji : illustrations ; 202 x 138 mm-202 x 140 mm,文政８年の大西芝居の盆替り狂言「日本第一和布苅神事」、「姿競粧写[kokonobake]」の絵尽及び役割番付；主な役者：３代目尾上芙雀、４代目嵐三勝、初代中山一枝、２代目尾上多見蔵、初代市川滝十郎；表表紙に座元浅尾無事之助の家紋あり。,scopecontent,"Playbill for ""Nippon daiichi mekari no jinji"" and ""Minaroute yoso'oi kokonobake"" performed at the Ōnishi Theater in Osaka in the summer of Bunsei 8 (1825); main actors: Fujaku Onoe III, Sankatsu Arashi IV, Isshi Nakayama I, Tamizō Onoe II and Takijūrō Ichikawa I; on front cover: producer Bujinosuke Asao's crest.",scopecontent,文政8年 [1825],created,1825,,,publicdomain,Material in the public domain. No restrictions on use.,"浅尾無事之助 [Asao, Bujinosuke], Producer",persname,Producer/Zamoto,,,,public
/asset-library/UCLA/eastasian/kabuki/ucla_bib1987273_no078,日本第一和布苅神事 [Nippon daiichi mekari no jinji],,,,日本第一和布苅神事 [Nippon daiichi mekari no jinji],姿競粧写 [Minaroute yoso'oi kokonobake],,,,大坂 : 玉置（本屋玉置清七） [Osaka : Tamaki (Hon'ya Tamaki Seishichi) ],大西芝居 [Ōnishi Shibai] (Theater),,PN2924.5 K3 K33 no.78,Japanese,text,aat,stencil printing,aat,playbills,aat,woodcuts,local,合羽摺 [kappazuri],local,役割番付 [yakuwari banzuke],local,絵尽 [ezukushi],4 leaves (4-chō) on double leaves (pouch binding/fukurotoji : illustrations ; 202 x 140 mm,文政８年の大西芝居の盆替り狂言「日本第一和布苅神事」、「姿競粧写[kokonobake]」の絵尽及び役割番付；主な役者：３代目尾上芙雀、４代目嵐三勝、初代中山一枝、２代目尾上多見蔵、初代市川滝十郎；表表紙に座元浅尾無事之助の家紋あり。,scopecontent,"Playbill for ""Nippon daiichi mekari no jinji"" and ""Minaroute yoso'oi kokonobake"" performed at the Ōnishi Theater in Osaka in the summer of Bunsei 8 (1825); main actors: Fujaku Onoe III, Sankatsu Arashi IV, Isshi Nakayama I, Tamizō Onoe II and Takijūrō Ichikawa I; on front cover: producer Bujinosuke Asao's crest.",scopecontent,文政8年 [1825],created,1825,,,publicdomain,Material in the public domain. No restrictions on use.,"浅尾無事之助 [Asao, Bujinosuke], Producer",persname,Producer/Zamoto,,,,public
/asset-library/UCLA/eastasian/kabuki/ucla_bib1987273_no081,日本花赤穂塩竃 [Hana wa sakuragi Akō no shiogama],,,,日本花赤城塩竃 [Hana wa sakuragi Akō no shiogama],,,,,大坂 : 本清（本屋玉置清七） [Osaka : Honsei (Hon'ya Tamaki Seishichi) ],大西芝居 [Ōnishi Shibai] (Theater),,PN2924.5 K3 K33 no.81,Japanese,text,aat,stencil printing,aat,playbills,aat,woodcuts,local,合羽摺 [kappazuri],local,役割番付 [yakuwari banzuke],local,絵尽 [ezukushi],4 leaves (4-chō) on double leaves (pouch binding/fukurotoji : illustrations ; 197 x 133 mm,天保１５年１１月の大西芝居における「日本花赤城塩竃」の絵尽及び役割番付；主な役者：２代目片岡我童、初代三枡源之助、初代中村歌六、３代目中村芝翫、３代目浅尾奥山；表表紙に座元市川助太郎の家紋および「藤川やふじ」の書き込みあり。,scopecontent,"Playbill for ""Hana wa sakuragi Akō no shiogama"" performed at the Ōnishi Theater in Osaka from the eleventh month of Tenpō 15 (December, 1844); main actors: Gadō Kataoka II, Gennosuke Mimasu I, Karoku Nakamura I, Shikan Nakamura III and Okuyama Asao III; on front cover: producer Suketarō Ichikawa's crest and ""Fujikawa-ya Fuji"" hand-written .",scopecontent,"天保15年11月 [December, 1844]",created,1844-12,,,publicdomain,Material in the public domain. No restrictions on use.,"市川助太郎 [Ichikawa, Suketarō], Producer",persname,Producer/Zamoto,,,,public
/asset-library/UCLA/eastasian/kabuki/ucla_bib1987273_no076,春駒成桔梗旗上 [Toki wa ima kikyō no hataage] ; 切狂言糸桜飜蝶育 [kirikyōgen Itozakura honchō sodachi],絵合太功記 [Eawase Taikōki],,,春駒成桔梗旗上 [Toki wa ima kikyō no hataage],糸桜飜蝶育 [Itozakura honchō sodachi],,,,大坂 : 本清（本屋玉置清七） [Osaka : Honsei (Hon'ya Tamaki Seishichi) ],若太夫芝居 [Wakatayū Shibai] (Theater),,PN2924.5 K3 K33 no.76,Japanese,text,aat,stencil printing,aat,playbills,aat,woodcuts,local,合羽摺 [kappazuri],local,役割番付 [yakuwari banzuke],local,絵尽 [ezukushi],4 leaves (4-chō) on double leaves (pouch binding/fukurotoji : illustrations ; 207 x 144 mm,天保１２年１月の若太夫芝居における「春駒成桔梗旗上」、「糸桜飜蝶育」の絵尽及び役割番付；主な役者：２代目嵐璃珏、中村歌十郎、初代片岡市蔵、初代市川森之助、初代市川市十郎；表表紙に座元市川鰡之助の家紋あり。,scopecontent,"Playbill for ""Toki wa ima kikyō no hataage"" and ""Itozakura honchō sodachi"" performed at the Wakatayū Theater in Osaka from the first month of Tenpō 12 (January, 1841); main actors: Rikaku Arashi II, Utajūrō Nakamura, Ichizō Kataoka I, Morinosuke Ichikawa I and Ichijūrō Ichikawa I; on front cover: producer Ryūnosuke Ichikawa's crest.",scopecontent,"天保12年1月 [January, 1841]",created,1841-01,,,publicdomain,Material in the public domain. No restrictions on use.,"市川鰡之助 [Ichikawa, Ryūnosuke], Producer",persname,Producer/Zamoto,,,,public
/asset-library/UCLA/eastasian/kabuki/ucla_bib1987273_no098,有職鎌倉山 [Yūshoku Kamakurayama],,,,有職鎌倉山 [Yūshoku Kamakurayama],御所桜[堀川夜討 [Goshozakura [Horikawa yo'uchi],心中天網島 [Shinjū ten no amijima],,,大坂 : 玉置（本屋玉置清七） [Osaka : Tamaki (Hon'ya Tamaki Seishichi) ],大西芝居 [Ōnishi Shibai] (Theater),,PN2924.5 K3 K33 no.98,Japanese,text,aat,stencil printing,aat,playbills,aat,woodcuts,local,合羽摺 [kappazuri],local,役割番付 [yakuwari banzuke],local,絵尽 [ezukushi],4 leaves (4-chō) on double leaves (pouch binding/fukurotoji : illustrations ; 203 x 145 mm,文政年間の大西芝居における「有職鎌倉山」、「御所桜堀川夜討」、「心中天網島」の絵尽及び役割番付；主な役者：３代目尾上芙雀、２代目市川男女蔵、初代片岡市蔵、市川甚之助、初代中山一枝；表表紙に座元大谷音蔵の家紋あり。,scopecontent,"Playbill for ""Yūshoku Kamakurayama,"" ""Goshozakura  Horikawa yo'uchi"" and ""Shinjū ten no amijima"" performed at the Ōnishi Theater in Osaka in the Bunsei era (1818-1831); main actors: Fujaku Onoe III, Omezō Ichikawa II, Ichizō Kataoka I, Jinnosuke Ichikawa and Isshi Nakayama I; on front cover: producer Otozō Ōtani's crest.",scopecontent,文政年間 [1818/1831],created,,1818,1831,publicdomain,Material in the public domain. No restrictions on use.,"大谷音蔵 [Ōtani, Otozō], Producer",persname,Producer/Zamoto,,,,public
/asset-library/UCLA/eastasian/kabuki/ucla_bib1987273_no072,$ 木下蔭狭間合戦 [Konoshitakage hazama kassen],,,,木下蔭狭間合戦 [Konoshitakage hazama kassen],重井筒 [Kasane izutsu],小栗判官車街道 [Oguri hangan kuruma kaidō],,,[unknown],若太夫芝居 [Wakatayū Shibai] (Theater),,PN2924.5 K3 K33 no.72,Japanese,text,aat,stencil printing,aat,playbills,aat,woodcuts,local,合羽摺 [kappazuri],local,役割番付 [yakuwari banzuke],local,絵尽 [ezukushi],3 leaves (3-chō) on double leaves (pouch binding/fukurotoji : illustrations ; 192 x 131 mm,絵尽２冊綴じ合わせ。１ー４丁：天保１４年２月の筑後芝居における「忠孝誉二街」の絵尽及び役割番付；主な役者：２代目片岡我童、３代目中村芝翫、４代目三枡他人、中山みよし、市川助寿郎；表表紙に座元市川助太郎の家紋あり。５ー７丁：安政２年１１月の若太夫芝居における「木下蔭狭間合戦」、「小栗判官車街道」、「重井筒」の絵尽及び役割番付；主な役者：初代実川延三郎、初代実川勇次郎、初代中村歌六、初代中村玉七、初代片岡市蔵。,scopecontent,"2 playbills bound together. Leaves 1-4: Playbill for ""Chūkō homare no futamichi"" performed at the Chikugo Theater in Osaka from the second month of Tenpō 14 (March, 1843); main actors: Gadō Kataoka II, Shikan Nakamura III, Tanin Mimasu IV, Miyoshi Nakayama and Sukejurō Ichikawa; on front cover: producer Suketarō Ichikawa's crest. Leaves 5-7: Playbill for ""Konoshitakage hazama kassen,"" ""Ogurihangan kuruma kaidō"" and ""Kasane izutsu"" performd at the Wakatayū Theater in Osaka from the eleventh month of Ansei 2 (December, 1855); main actors: Enzaburō Jitsukawa I, Yūjirō Jitsukawa I, Karoku Nakamura I, Tamashichi Nakamura I and Ichizō Kataoka I.",scopecontent,"安政2年11月 [December, 1855]",created,1855-12,,,publicdomain,Material in the public domain. No restrictions on use.,"中村鶴三郎 [Nakamura, Tsurusaburō], Producer",persname,Producer/Zamoto,,,,public
/asset-library/UCLA/eastasian/kabuki/ucla_bib1987273_no091,本朝廿四孝 [Honchō Nijūshikō],,,,本朝廿四孝 [Honchō Nijūshikō],鐘雙恨鮫鞘 [Kane morotomo urami no samezaya],,,,大坂 : 玉置（本屋玉置清七） [Osaka : Tamaki (Hon'ya Tamaki Seishichi) ],筑後芝居 [Chikugo no Shibai] (Theater),,PN2924.5 K3 K33 no.91,Japanese,text,aat,stencil printing,aat,playbills,aat,woodcuts,local,合羽摺 [kappazuri],local,役割番付 [yakuwari banzuke],local,絵尽 [ezukushi],3 leaves (3-chō) on double leaves (pouch binding/fukurotoji : illustrations ;  200 x 140 mm,天保５年５月の筑後芝居における「本朝廿四孝」、「鐘雙恨鮫鞘」の絵尽；表表紙に座元嵐橘之助の家紋あり。,scopecontent,"Playbill for ""Honchō Nijūshikō"" and ""Kane morotomo urami no samezaya"" performed at the Chikugo Theater in Osaka from the fifth month of Tenpō 5 (June, 1834); on front cover: producer Kitsunosuke Arashi's crest.",scopecontent,"天保5年5月 [June, 1834]",created,1834-06,,,publicdomain,Material in the public domain. No restrictions on use.,"嵐橘之助 [Arashi, Kitsunosuke], Producer",persname,Producer/Zamoto,,,,public
/asset-library/UCLA/eastasian/kabuki/ucla_bib1987273_no092,本朝廿四孝 [Honchō Nijūshikō] ; 切狂言信州川中嶋 [kirikyōgen Shinshū Kawanakajima],,,,本朝廿四孝 [Honchō Nijūshikō],信州川中嶋合戦 [Shinshū Kawanakajima kassen],舞扇南柯話 [Maiōgi Nanka no hanashi],,,大坂 : 玉光軒；判木屋金兵衛 [Osaka : Gyokkōken; Hangiya Kinbē. ],竹田芝居 [Takeda Shibai] (Theater),,PN2924.5 K3 K33 no.92,Japanese,text,aat,stencil printing,aat,playbills,aat,woodcuts,local,合羽摺 [kappazuri],local,役割番付 [yakuwari banzuke],local,絵尽 [ezukushi],5 leaves (5-chō) on double leaves (pouch binding/fukurotoji : illustrations ; 206 x 149 mm-196 x 136 mm,文化１４年の竹田芝居における「本朝廿四孝」、「信州川中嶋合戦」、「舞扇南柯話」の絵尽及び役割番付；主な役者：初代嵐徳三郎、５代目榊山四郎太郎、荻野錦子、２代目嵐冠九郎、谷村楯八；表表紙に座元市川団吉の家紋および「竹田五てん右」とあり。,scopecontent,"Playbill for ""Honchō Nijūshikō,"" ""Shinshū Kawanakajima kassen"" and ""Maiōgi Nanka no hanashi"" performed at the Takeda Theater in Osaka in Bunka 14 (1817); main actors: Tokusaburō Arashi I, Shirotarō Sakakiyama V, Kinshi Ogino, Kankurō Arashi II and Tatehachi Tanimura; on front cover: producer Dankichi Ichikawa's crest and ""Takedagoten'u"" hand-written.",scopecontent,文化14年 [1817],created,1817,,,publicdomain,Material in the public domain. No restrictions on use.,"市川団吉 [Ichikawa, Dankichi], Producer",persname,Producer/Zamoto,,,,public
/asset-library/UCLA/eastasian/kabuki/ucla_bib1987273_no074,東海道恋の関札 [Tōkaidō koi no sekifuda] ; 後狂言関取千両幟 [ushiro kyōgen Sekitori senryō nobori] ; 切狂言千種の乱咲 [kirikyōgen Chigusa no midarezaki],,,,東海道恋の関札 [Tōkaidō koi no sekifuda],関取千両幟 [Sekitori senryō nobori],千種の乱咲 [Chigusa no midarezaki],,,大坂 : 本清（本屋玉置清七） [Osaka : Honsei (Hon'ya Tamaki Seishichi) ],筑後芝居 [Chikugo no Shibai] (Theater),,PN2924.5 K3 K33 no.74,Japanese,text,aat,stencil printing,aat,playbills,aat,woodcuts,local,合羽摺 [kappazuri],local,役割番付 [yakuwari banzuke],local,絵尽 [ezukushi],4 leaves (4-chō) on double leaves (pouch binding/fukurotoji : illustrations ; 205 x 147 mm-200 x 138 mm,弘化４年１０月の筑後芝居における「東海道恋の関札」、「関取千両幟」、「千種の乱咲」の絵尽及び役割番付；主な役者：２代目片岡我童、３代目中村芝翫、初代中村歌六、３代目浅尾奥山、市川助寿郎；表表紙に座元市川巳之助の家紋あり。,scopecontent,"Playbill for ""Tōkaidō koi no sekifuda,"" ""Sekitori senryō nobori"" and ""Chigusa no midarezaki"" performed at the Chikugo Theater in Osaka from the tenth month of Kōka 4 (November, 1847); main actors: Gadō Kataoka II, Shikan Nakamura III, Karoku Nakamura I, Okuyama Asao III and Sukejurō Ichikawa; on front cover: producer Mominosuke Ichikawa's crest.",scopecontent,"弘化4年10月 [November, 1847]",created,1847-11,,,publicdomain,Material in the public domain. No restrictions on use.,"市川巳之助 [Ichikawa, Minosuke], Producer",persname,,,,,public
/asset-library/UCLA/eastasian/kabuki/ucla_bib1987273_no041.219852203218074,$ けいせい染分總 [Keisei somewake tazuna],,,,けいせい染分總 [Keisei somewake tazuna],,,,,大坂 : 本清（本屋玉置清七）[Osaka : Honsei (Hon'ya Tamaki Seishichi)],中之芝居 [Naka no Shibai] (Theater),,PN2924.5 K3 K33 no.41,Japanese,text,aat,stencil printing,aat,playbills,aat,woodcuts,local,合羽摺 [kappazuri],local,役割番付 [yakuwari banzuke],local,絵尽 [ezukushi],3 leaves (3-chō) on double leaves (pouch binding/fukurotoji : illustrations ; 202 x 139 mm,絵尽２冊綴じ合わせ。１ー３丁：天保５年１月の中の芝居における「けいせい染分總」の絵尽；表表紙に座元嵐三津橘の家紋あり。４丁：天保５年２月の中の芝居における「容競出入湊」の絵尽の一部。,scopecontent,"2 playbills bound together. Leaves 1-3: Playbill for ""Keisei somewake tazuna"" performed at the Naka Theater in Osaka from the first month of Tenpō 5 (February, 1834); on front cover: producer Mitsunokitsu Arashi's crest. Leaf 4: Fragmentary playbill for ""Sugatakurabe deiri no minato"" performed at the Naka Theater in Osaka from the second month of Tenpō 5 (March, 1834).",scopecontent,"天保5年1月 [February, 1834]",created,1834-02,,,publicdomain,Material in the public domain. No restrictions on use.,"嵐三津之橘 [Arashi, Mitsunokitsu], Producer",persname,Producer/Zamoto,,,,public
/asset-library/UCLA/eastasian/kabuki/ucla_bib1987273_no042,けいせい染分總 [Keisei somewake tazuna] ; 切狂言平井権八吉原通 [kirikyōgen Hirai Gonpachi Yoshiwara-gayoi],傾城染分總 [Keisei somewake tazuna] ; 平井権八吉原街 [Hirai Gonpachi Yoshiwara-gayoi],,,けいせい染分總 [Keisei somewake tazuna],平井権八吉原通 [Hirai Gonpachi Yoshiwara-gayoi],,,,大坂 : 本清（本屋玉置清七） [Osaka : Honsei (Hon'ya Tamaki Seishichi) ],筑後芝居 [Chikugo no Shibai] (Theater),,PN2924.5 K3 K33 no.42,Japanese,text,aat,stencil printing,aat,playbills,aat,woodcuts,local,合羽摺 [kappazuri],local,役割番付 [yakuwari banzuke],local,絵尽 [ezukushi],4 leaves (4-chō) on double leaves (pouch binding/fukurotoji : illustrations ; 200 x 140 mm,天保１５年３月の筑後芝居における「けいせい染分總」、「平井権八吉原通」の絵尽及び役割番付；主な役者：２代目片岡我童、４代目三枡他人、初代中村歌六、３代目中村芝翫、２代目嵐璃珏；表表紙に座元市川助太郎の家紋あり。,scopecontent,"Playbill for ""Keisei somewake tazuna"" and ""Hirai Gonpachi Yoshiwara-gayoi"" performed at the Chikugo Theater in Osaka from the third month of Tenpō 15 (April, 1844); main actors: Gadō Kataoka II, Tanin Mimasu IV, Karoku Nakamura I, Shikan Nakamura III and Rikaku Arashi II; on front cover: producer Suketarō Ichikawa's crest.",scopecontent,"天保15年3月 [April, 1844]",created,1844-04,,,publicdomain,Material in the public domain. No restrictions on use.,"市川助太郎 [Ichikawa, Suketarō], Producer",persname,Producer/Zamoto,,,,public
/asset-library/UCLA/eastasian/kabuki/ucla_bib1987273_no052,けいせい桃山錦 [Keisei momoyama nishiki],,,,けいせい桃山錦 [Keisei momoyama nishiki],,,,,大坂 : 本清（本屋玉置清七） [Osaka : Honsei (Hon'ya Tamaki Seishichi) ],筑後芝居 [Chikugo no Shibai] (Theater),,PN2924.5 K3 K33 no.52,Japanese,text,aat,stencil printing,aat,playbills,aat,woodcuts,local,合羽摺 [kappazuri],local,役割番付 [yakuwari banzuke],local,絵尽 [ezukushi],4 leaves (4-chō) on double leaves (pouch binding/fukurotoji : illustrations ; 197 x 138 mm,弘化４年１月の筑後芝居における「けいせい桃山錦」の絵尽及び役割番付；主な役者：２代目片岡我童、３代目中村芝翫、２代目沢村其答、３代目浅尾奥山、市川助寿郎；表表紙に座元市川助太郎の家紋あり。,scopecontent,"Playbill for ""Keisei momoyama nishiki"" performed at the Chikugo Theater in Osaka from the first month of Kōka 4 (February, 1847); main actors: Gadō Kataoka II, Shikan Nakamura III, Kitō Sawamura II, Okuyama Asao III and Sukejurō Ichikawa; on front cover: producer Suketarō Ichikawa's crest.",scopecontent,"弘化4年1月 [February, 1847]",created,1847-02,,,publicdomain,Material in the public domain. No restrictions on use.,"市川助太郎 [Ichikawa, Suketarō], Producer",persname,Producer/Zamoto,,,,public
/asset-library/UCLA/eastasian/kabuki/ucla_bib1987273_no036,けいせい桟物語 [ Keisei kakehashi monogatari] ; 切狂言行平磯馴待 [kirikyōgen Yukihira sonarematsu],行平磯馴松 [Yukihira Isobar matsu],,,けいせい桟物語 [Keisei kakehashi monogatari],行平磯馴待 [Yukihira sonarematsu],,,,大坂 : 判金（判木屋金兵衛） [Osaka : Hankin (Hangiya Kinbē) ],竹田芝居 [Takeda Shibai] (Theater),,PN2924.5 K3 K33 no.36,Japanese,text,aat,stencil printing,aat,playbills,aat,woodcuts,local,合羽摺 [kappazuri],local,役割番付 [yakuwari banzuke],local,絵尽 [ezukushi],4 leaves (4-chō) on double leaves (pouch binding/fukurotoji : illustrations ; 200 x 152 mm,文政７年１月の竹田芝居における「けいせい桟物語」、「 行平磯馴待」の絵尽及び役割番付；主な役者：沢村源之助、嵐吉五郎、片岡あやめ、２代目尾上多見蔵；表表紙に座元嵐彦三郎の家紋あり。,scopecontent,"Playbill for ""Keisei kakehashi monogatari"" and ""Yukihira sonarematsu"" performed at the Takeda Theater in Osaka from the first month of Bunsei 7 (January, 1824); main actors: Gennosuke Sawamura, Kichigorō Arashi, Ayame Kataoka and Tamizō Onoe II; on front cover: producer Hikosaburō Arashi's crest.",scopecontent,"文政7年1月 [January, 1824]",created,1824-01,,,publicdomain,Material in the public domain. No restrictions on use.,"嵐彦三郎 [Arashi, Hikosaburō], Producer",persname,Producer/Zamoto,,,,public
/asset-library/UCLA/eastasian/kabuki/ucla_bib1987273_no054,けいせい楊柳桜 [Keisei yanagizakura],,,,けいせい楊柳桜 [Keisei yanagizakura],,,,,大坂 : 玉置（本屋玉置清七） [Osaka : Tamaki (Hon'ya Tamaki Seishichi) ],中芝居 [Naka no Shibai] (Theater),,PN2924.5 K3 K33 no.54,Japanese,text,aat,stencil printing,aat,playbills,aat,woodcuts,local,合羽摺 [kappazuri],local,役割番付 [yakuwari banzuke],local,絵尽 [ezukushi],4 leaves (4-chō) on double leaves (pouch binding/fukurotoji : illustrations ; 210 x 143 mm,寛政５年１月の中の芝居における「けいせい楊柳桜」の絵尽及び役割番付；表表紙に座元坂東重太郎の家紋および印記あり；裏表紙に「巻之貮絡」とあり。,scopecontent,"Playbill for ""Keisei yanagizakura"" performed at the Naka Theater in Osaka from the first month of Kansei 5 (February, 1793); on front cover: producer Shigetarō Bandō's crest and a stamp; on back cover: ""Maki no ni raku"" hand-written.",scopecontent,"寛政5年1月 [February, 1793]",created,1793-02,,,publicdomain,Material in the public domain. No restrictions on use.,"坂東重太郎 [Bandō, Shigetarō], Producer",persname,Producer/Zamoto,,,,public
/asset-library/UCLA/eastasian/kabuki/ucla_bib1987273_no008.220080836185968,$ 歌枕萩古跡 [Utamakura hagi no koseki],,,,歌枕萩古跡 [Utamakura hagi no koseki],,,,,大坂 : 立花屋丑松 [Osaka : Tachibanaya Ushimatsu],竹田芝居 [Takeda Shibai] (Theater),,PN2924.5 K3 K33 no.8,Japanese,text,aat,stencil printing,aat,playbills,aat,woodcuts,local,合羽摺 [kappazuri],local,役割番付 [yakuwari banzuke],local,絵尽 [ezukushi],1 leaf (1-chō) on double leaf (pouch binding/fukurotoji : illustrations ; 196 x 146 mm,絵尽２冊綴じ合わせ。１丁：寛政９年あるいは１０年の竹田芝居における「歌枕萩古跡」の絵尽の一部；表表紙に座元泉川咲之助の家紋あり。２ー４丁：文政１１年の筑後芝居における「濃紅葉小倉色紙」、「文月恨切籠」の絵尽及び役割番付；主な役者：２代目尾上多見蔵、中山みよし、初代中山一枝、嵐三津五郎、３代目尾上芙雀。,scopecontent,"2 playbills bound together. Leaf 1: Fragmentary playbill for ""Utamakura hagi no koseki"" performed at the Takeda Theater in Osaka in Kansei 9 (1797) or Kansei 10 (1798); on front cover: producer Sakunosuke Izumikawa's crest. Leaves 2-4: Playbill for ""Koimomiji Ogura no shikishi"" and ""Fumizuki urami kiriko"" performed at the Chikugo Theater in Osaka in Bunsei 11 (1828); main actors: Tamizō Onoe II, Miyoshi Nakayama, Isshi Nakayama I, Mitsugorō Arashi and Fujaku Onoe III.",scopecontent,寛政9/10年 [1797/1798],created,,1797,1798,publicdomain,Material in the public domain. No restrictions on use.,"泉川咲之助 [Izumikawa, Sakunosuke], Producer",persname,Producer/Zamoto,,,,public
/asset-library/UCLA/eastasian/kabuki/ucla_bib1987273_no073,殿下茶屋聚 [Tengajayamura],殿下茶屋村 [Tengajayamura] ; 殿下茶屋邑 [Tengajayamura],,,殿下茶屋聚 [Tengajayamura],鐘恨重振袖 [Kane ni urami kasane furisode],,,,大坂 : 玉光軒 [Osaka : Gyokkōken ],角の芝居 [Kado no Shibai] (Theater),,PN2924.5 K3 K33 no.73,Japanese,text,aat,stencil printing,aat,playbills,aat,woodcuts,local,合羽摺 [kappazuri],local,役割番付 [yakuwari banzuke],local,絵尽 [ezukushi],4 leaves (4-chō) on double leaves (pouch binding/fukurotoji : illustrations ; 205 x 147 mm-197 x 150 mm,文化５年３月の角の芝居における「殿下茶屋聚」、「鐘恨重振袖」の絵尽；表表紙に座元藤川辰蔵の家紋あり。,scopecontent,"Playbill for ""Tengajayamura"" and ""Kane ni urami kasane furisode"" performed at the Kado Theater in Osaka from the third month of Bunka 5 (March, 1808); on front cover: producer Tatsuzō Fujikawa's crest.",scopecontent,"文化5年3月 [March, 1808]",created,1808-03,,,publicdomain,Material in the public domain. No restrictions on use.,"藤川辰蔵 [Fujikawa, Tatsuzō], Producer",persname,Producer/Zamoto,,,,public
/asset-library/UCLA/eastasian/kabuki/ucla_bib1987273_no030,清水清玄庵室曙 [Kiyomizu Seigen iori no akebono] ; 大切執美の恋衣 [ōgiri Shūmi no koigoromo],,,,清水清玄庵室曙 [Kiyomizu Seigen iori no akebono],執美の恋衣 [Shūmi no koigoromo],,,,大坂 : 鶴喜 [Osaka : Tsuruki],四條北側大芝居 [Shijō Kitagawa Ōshibai] (Theater),,PN2924.5 K3 K33 no.30,Japanese,text,aat,stencil printing,aat,playbills,aat,woodcuts,local,合羽摺 [kappazuri],local,役割番付 [yakuwari banzuke],local,絵尽 [ezukushi],4 leaves (4-chō) on double leaves (pouch binding/fukurotoji : illustrations ; 205 x 142 mm,文化５年５月の四條北側大芝居における「清水清玄庵室曙」、「執美の恋衣」の絵尽；主な役者：４代目市川団蔵；長秀画；表表紙に名代座元早雲長太夫、布袋屋梅之丞の家紋あり。,scopecontent,"Playbill for ""Kiyomizu Seigen iori no akebono"" and ""Shūmi no koigoromo"" performed at the Shijō Kitagawa Theater in Kyoto from the fifth of Bunka 5 (May, 1808); leading actor: Danzō Ichikawa IV; print artist: Nagahide; on front cover: two crests of producers Chōdayū Hayakumo and Umenojō Hoteiya.",scopecontent,"文化5年5月 [May, 1808]",created,1808-05,,,publicdomain,Material in the public domain. No restrictions on use.,"早雲長太夫 [Hayakumo, Chōdayū], Producer",persname,Producer/Zamoto,"布袋屋梅之丞 [Hoteiya, Umenojō], Producer",persname,Producer/Zamoto,public
